debit_memo,product,ndc,manufacturer,ask_price,received_price,Percentage Returned,Full/partial,Ask Date,Receive Date,Method,Confidence,Pharmacy Name,Status
DEL0520BPE16729,Quetiapine,16729-0145-17,Accord Healthcare Inc.,176.7,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Buspirone Hydrochlorid,16729-0202-16,Accord Healthcare Inc.,20.87,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Simvastatin,16729-0004-17,Accord Healthcare Inc.,27.11,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Glipizide,16729-0139-16,Accord Healthcare Inc.,25.23,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Simvastatin,16729-0004-17,Accord Healthcare Inc.,27.11,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Buspirone Hydrochlorid,16729-0200-16,Accord Healthcare Inc.,13.73,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Buspirone Hydrochlorid,16729-0202-16,Accord Healthcare Inc.,20.87,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Glipizide,16729-0140-16,Accord Healthcare Inc.,28.98,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Simvastatin,16729-0005-17,Accord Healthcare Inc.,106.29,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Glipizide,16729-0139-16,Accord Healthcare Inc.,25.23,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Hydrochlorothiazide,16729-0183-17,Accord Healthcare Inc.,18.81,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Simvastatin,16729-0004-17,Accord Healthcare Inc.,27.11,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Simvastatin,16729-0006-17,Accord Healthcare Inc.,34.36,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Escitalopram,16729-0170-17,Accord Healthcare Inc.,214.42,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Glipizide,16729-0140-16,Accord Healthcare Inc.,28.98,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Buspirone Hydrochlorid,16729-0200-16,Accord Healthcare Inc.,13.73,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Clopidogrel,16729-0218-16,Accord Healthcare Inc.,52,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Spironolactone,16729-0226-01,Accord Healthcare Inc.,32.7,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Escitalopram,16729-0169-17,Accord Healthcare Inc.,205.49,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE16729,Anastrozole,16729-0035-15,Accord Healthcare Inc.,17.44,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE17478,Timolol Maleate,17478-0288-12,Akorn; Inc.,7.77,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE17478,Gentamicin Sulfate,17478-0283-10,Akorn; Inc.,15.16,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE17478,Timolol Maleate,17478-0288-12,Akorn; Inc.,7.77,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE17478,Timolol Maleate,17478-0288-12,Akorn; Inc.,7.77,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0102-10,Heritage Pharmaceuticals Inc.,17.04,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Glyburide,23155-0058-10,Heritage Pharmaceuticals Inc.,351,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0104-10,Heritage Pharmaceuticals Inc.,103.08,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Hydroxyzine Hydrochlori,23155-0500-05,Heritage Pharmaceuticals Inc.,105.45,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Glyburide,23155-0058-10,Heritage Pharmaceuticals Inc.,351,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Hydralazine Hydrochlori,23155-0004-01,Heritage Pharmaceuticals Inc.,8.5,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0104-05,Heritage Pharmaceuticals Inc.,58.03,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0102-10,Heritage Pharmaceuticals Inc.,17.04,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Hydralazine Hydrochlori,23155-0003-01,Heritage Pharmaceuticals Inc.,4.8,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0103-05,Heritage Pharmaceuticals Inc.,18.26,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0102-10,Heritage Pharmaceuticals Inc.,17.04,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0103-05,Heritage Pharmaceuticals Inc.,18.26,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0104-05,Heritage Pharmaceuticals Inc.,58.03,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Hydralazine Hydrochlori,23155-0002-10,Heritage Pharmaceuticals Inc.,40.5,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Glyburide,23155-0058-10,Heritage Pharmaceuticals Inc.,351,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Isosorbide Mononitrate,23155-0178-01,Heritage Pharmaceuticals Inc.,10.33,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0102-10,Heritage Pharmaceuticals Inc.,17.04,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0103-05,Heritage Pharmaceuticals Inc.,18.26,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Hydralazine Hydrochlori,23155-0003-10,Heritage Pharmaceuticals Inc.,48,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0102-10,Heritage Pharmaceuticals Inc.,17.04,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE23155,Metformin Hydrochlorid,23155-0104-10,Heritage Pharmaceuticals Inc.,103.08,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE24208,Neomycin Polymyxin B,24208-0830-60,Bausch & Lomb Incorporated,15.1,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE24208,Dorzolamide Hydrochlor,24208-0486-10,Bausch & Lomb Incorporated,51.98,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE24208,Dorzolamide Hydrochlor,24208-0486-10,Bausch & Lomb Incorporated,51.98,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE24658,Doxycycline Hyclate,24658-0312-05,PURACAP LABORATORIES LLC DBA BLU PHARMACEUTICALS,475,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE27241,Risperidone,27241-0004-50,Ajanta Pharma Limited,55.46,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE29300,Hydrochlorothiazide,29300-0128-10,Unichem Pharmaceuticals (USA); Inc.,17.1,,,Full,12/10/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE31722,Torsemide,31722-0530-01,Camber Pharmaceuticals; Inc.,7.65,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE31722,Rosuvastatin,31722-0884-90,Camber Pharmaceuticals; Inc.,15.11,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE31722,Torsemide,31722-0529-01,Camber Pharmaceuticals; Inc.,7.25,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE31722,Torsemide,31722-0532-01,Camber Pharmaceuticals; Inc.,42.75,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE31722,Rosuvastatin,31722-0884-90,Camber Pharmaceuticals; Inc.,15.11,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE31722,Rosuvastatin,31722-0883-90,Camber Pharmaceuticals; Inc.,13,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE31722,Indomethacin,31722-0543-01,Camber Pharmaceuticals; Inc.,12.27,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE33342,Irbesartan,33342-0049-07,Macleods Pharmaceuticals Limited,12.87,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE33342,Clopidogrel,33342-0060-15,Macleods Pharmaceuticals Limited,43.16,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE33342,Losartan Potassium,33342-0045-44,Macleods Pharmaceuticals Limited,120,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE33342,Memantine Hydrochlori,33342-0298-15,Macleods Pharmaceuticals Limited,158.08,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE33342,Celecoxib,33342-0157-11,Macleods Pharmaceuticals Limited,33.08,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0140-05,OrchidPharma Inc,24,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0141-05,OrchidPharma Inc,97.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42043,Cephalexin,42043-0140-01,OrchidPharma Inc,12.54,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42543,Fluoxetine,42543-0727-01,Vensun Pharmaceuticals; Inc.,73.63,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42543,Fluoxetine,42543-0726-10,Vensun Pharmaceuticals; Inc.,51.87,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Gemfibrozil,42806-0260-05,Epic Pharma; LLC,62.97,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Amlodipine Besylate,42806-0055-10,Epic Pharma; LLC,72.96,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Amlodipine Besylate,42806-0057-10,Epic Pharma; LLC,169.29,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Metformin Hydrochlorid,42806-0213-05,Epic Pharma; LLC,6.25,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Gemfibrozil,42806-0260-05,Epic Pharma; LLC,62.97,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Doxycycline Hyclate,42806-0312-50,Epic Pharma; LLC,67.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Amlodipine Besylate,42806-0055-10,Epic Pharma; LLC,72.96,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Doxycycline Hyclate,42806-0312-50,Epic Pharma; LLC,67.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Doxycycline Hyclate,42806-0312-50,Epic Pharma; LLC,67.85,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Metformin Hydrochlorid,42806-0213-10,Epic Pharma; LLC,11.31,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE42806,Metformin Hydrochlorid,42806-0213-10,Epic Pharma; LLC,11.31,,,Full,05/06/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Cyclobenzaprine Hydro,43547-0400-11,Solco Healthcare U.S.; LLC,20.16,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0336-50,Solco Healthcare U.S.; LLC,50,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0337-50,Solco Healthcare U.S.; LLC,17.19,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Losartan Potassium,43547-0360-50,Solco Healthcare U.S.; LLC,7.89,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0336-50,Solco Healthcare U.S.; LLC,50,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0336-50,Solco Healthcare U.S.; LLC,50,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Levetiracetam,43547-0222-15,Solco Healthcare U.S.; LLC,61.75,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Gabapentin,43547-0383-50,Solco Healthcare U.S.; LLC,12.1,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Fosinopril Sodium,43547-0387-09,Solco Healthcare U.S.; LLC,12.36,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0337-50,Solco Healthcare U.S.; LLC,17.19,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0336-50,Solco Healthcare U.S.; LLC,50,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Losartan Potassium,43547-0360-50,Solco Healthcare U.S.; LLC,7.89,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0336-50,Solco Healthcare U.S.; LLC,50,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE43547,Benazepril Hydrochlorid,43547-0336-50,Solco Healthcare U.S.; LLC,50,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47335,Topiramate,47335-0707-13,Sun Pharmaceutical Industries; Inc.,17.91,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0297-03,Alvogen; Inc.,19.32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0297-03,Alvogen; Inc.,19.32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0297-03,Alvogen; Inc.,19.32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0296-03,Alvogen; Inc.,24.77,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0299-03,Alvogen; Inc.,26.66,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0368-01,Alvogen; Inc.,32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0369-01,Alvogen; Inc.,21,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0370-01,Alvogen; Inc.,137,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0368-01,Alvogen; Inc.,32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0370-01,Alvogen; Inc.,137,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0369-01,Alvogen; Inc.,21,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0297-03,Alvogen; Inc.,19.32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0296-03,Alvogen; Inc.,24.77,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0299-03,Alvogen; Inc.,26.66,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0297-03,Alvogen; Inc.,19.32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0297-03,Alvogen; Inc.,19.32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0299-03,Alvogen; Inc.,26.66,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0370-01,Alvogen; Inc.,137,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0370-01,Alvogen; Inc.,137,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nifedipine,47781-0368-01,Alvogen; Inc.,32,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitrofurantoin Monohydr,47781-0303-01,Alvogen; Inc.,243.62,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitroglycerin Transderm,47781-0298-03,Alvogen; Inc.,20.37,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE47781,Nitrofurantoin Monohydr,47781-0303-01,Alvogen; Inc.,243.62,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE49884,Clomiphene Citrate,49884-0701-55,Par Pharmaceutical; Inc.,21.85,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Lidocaine And Prilocain,50383-0667-30,Hi-Tech Pharmacal Co.; Inc.,40.38,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Lidocaine Hydrochloride,50383-0775-04,Hi-Tech Pharmacal Co.; Inc.,8.26,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Fluticasone Propionate,50383-0700-16,Hi-Tech Pharmacal Co.; Inc.,22.8,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Fluticasone Propionate,50383-0700-16,Hi-Tech Pharmacal Co.; Inc.,22.8,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Lidocaine,50383-0933-55,Hi-Tech Pharmacal Co.; Inc.,289.5,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Lidocaine Hydrochloride,50383-0775-04,Hi-Tech Pharmacal Co.; Inc.,8.26,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Fluticasone Propionate,50383-0700-16,Hi-Tech Pharmacal Co.; Inc.,22.8,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE50383,Clobetasol Propionate,50383-0267-15,Hi-Tech Pharmacal Co.; Inc.,64.01,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51224,Metformin Hydrochlorid,51224-0007-60,TAGI Pharma; Inc.,15,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51224,Metformin Hydrochlorid,51224-0007-60,TAGI Pharma; Inc.,15,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Oxcarbazepine,51991-0293-01,Breckenridge Pharmaceutical; Inc.,24.87,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Duloxetine,51991-0748-90,Breckenridge Pharmaceutical; Inc.,49.2,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Duloxetine,51991-0747-90,Breckenridge Pharmaceutical; Inc.,49.2,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Duloxetine,51991-0747-90,Breckenridge Pharmaceutical; Inc.,49.2,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Duloxetine,51991-0748-10,Breckenridge Pharmaceutical; Inc.,274.8,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Duloxetine,51991-0747-10,Breckenridge Pharmaceutical; Inc.,274.8,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Duloxetine,51991-0748-90,Breckenridge Pharmaceutical; Inc.,49.2,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE51991,Oxcarbazepine,51991-0293-01,Breckenridge Pharmaceutical; Inc.,24.87,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0180-00,TruPharma; LLC,10.15,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0181-00,TruPharma; LLC,308.7,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0180-00,TruPharma; LLC,10.15,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0181-00,TruPharma; LLC,308.7,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0180-00,TruPharma; LLC,10.15,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0181-00,TruPharma; LLC,308.7,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0180-00,TruPharma; LLC,10.15,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0181-00,TruPharma; LLC,308.7,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0181-00,TruPharma; LLC,308.7,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE52817,Clonidine Hydrochloride,52817-0181-00,TruPharma; LLC,308.7,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE55111,Metoprolol Succinate,55111-0466-05,Dr. Reddy's Laboratories Limited,219,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE55111,Metoprolol Succinate,55111-0466-01,Dr. Reddy's Laboratories Limited,43.8,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE55111,Atorvastatin Calcium,55111-0123-05,Dr. Reddy's Laboratories Limited,380.9,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE57237,Losartan Potassium,57237-0204-99,Rising Health; LLC,1680,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE57237,Glyburide And Metformi,57237-0025-05,Rising Health; LLC,38.42,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE57237,Glyburide And Metformi,57237-0025-05,Rising Health; LLC,38.42,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE57237,Penicillin V Potassium,57237-0041-05,Rising Health; LLC,30,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE57237,Glyburide And Metformi,57237-0025-05,Rising Health; LLC,38.42,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE57237,Metoprolol Tartrate,57237-0100-99,Rising Health; LLC,19.65,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
DEL0520BPE57237,Losartan Potassium,57237-0205-99,Rising Health; LLC,2262,,,Full,05/07/2020,,,,Colonia Pharmacy,UNMATCHED
